공고번호,공고명,기관명,공고일,마감일,계약구분,거래구분,키워드,조회창
202503200171928,에듀테크 라이센스 구입,애월중학교,2025-03-20,2025-03-20 15:00,1인수의,물품,에듀테크,20241221~20250320
202503180165427,에듀테크 라이센스 구입,애월중학교,2025-03-18,2025-03-19 14:00,1인수의,물품,에듀테크,20241221~20250320
202503170160352,당북초 에듀테크 활용 업무효율화 운영을 위한 SW 구독,당북초등학교,2025-03-17,2025-03-19 15:40,1인수의,용역,에듀테크,20241221~20250320
202503170160280,회천중 주제선택활동 에듀테크 구입,양주회천중학교,2025-03-17,2025-03-18 15:00,1인수의,물품,에듀테크,20241221~20250320
202503170156502,원광중학교 에듀테크 및 ai코스웨어 계약,원광중학교,2025-03-17,2025-03-18 18:00,1인수의,용역,에듀테크,20241221~20250320
202503130150396,2025년 AIEP선도학교 에듀테크 구독 견적요청,속초고등학교,2025-03-13,2025-03-18 10:00,1인수의,물품,에듀테크,20241221~20250320
202503130148927,거성초등학교 교무업무용 에듀테크 구독료 견적 요청,거성초등학교,2025-03-13,2025-03-13 18:00,1인수의,물품,에듀테크,20241221~20250320
202503120144035,에듀테크 활용 교육 라이센스,무릉중학교,2025-03-12,2025-03-17 18:00,1인수의,물품,에듀테크,20241221~20250320
202503120143687,2025학년도 에듀테크 활용 콘덴츠 APP 구독,금산중학교,2025-03-12,2025-03-14 15:00,1인수의,물품,에듀테크,20241221~20250320
202503120143192,김해수남고 에듀테크 프로그램 구독,김해수남고등학교,2025-03-12,2025-03-14 18:00,1인수의,물품,에듀테크,20241221~20250320
202503110140933,2025학년도 에듀테크 학습지원 콘텐츠 용역 계약,오천초등학교,2025-03-11,2025-03-12 12:00,1인수의,용역,에듀테크,20241221~20250320
202503060125491,에듀테크 프로그램 구독,익산가온초등학교,2025-03-06,2025-03-10 18:00,1인수의,물품,에듀테크,20241221~20250320
202502130064386,에듀테크 미리캔버스 프로 요금제 견적 요청,산운초등학교,2025-02-13,2025-02-14 15:00,1인수의,물품,에듀테크,20241221~20250320
202502110056117,디지털 맞춤형 선도학교 에듀테크 에드퍼즐 Chat GPT 구입,귀일중학교,2025-02-11,2025-02-12 16:00,1인수의,물품,에듀테크,20241221~20250320
202502100052164,가락중 에듀테크 기기 구입 견적 요청,가락중학교,2025-02-10,2025-02-15 18:00,1인수의,물품,에듀테크,20241221~20250320
202502050039499,[품의] 에듀테크 운영을 위한 스마트 기기 구입,나포중학교,2025-02-05,2025-02-06 23:00,1인수의,물품,에듀테크,20241221~20250320
202502040035660,교육발전특구 에듀테크 노트북 구입공고,저동초등학교,2025-02-04,2025-02-10 10:00,2인수의,물품,에듀테크,20241221~20250320
202502030030992,디지털 기반 교육혁신 선도학교 운영에 따른 AI 에듀테크 구독,강원고등학교,2025-02-03,2025-02-07 18:00,1인수의,물품,에듀테크,20241221~20250320
202502030030986,디지털 기반 교육혁신 선도학교 운영에 따른 AI 에듀테크 구독,강원고등학교,2025-02-03,2025-02-07 18:00,1인수의,물품,에듀테크,20241221~20250320
202502030030970,디지털 기반 교육혁신 선도학교 운영에 따른 AI 에듀테크 구독,강원고등학교,2025-02-03,2025-02-07 18:00,1인수의,물품,에듀테크,20241221~20250320
202502030029586,병영상업고등학교 AI에듀테크실 아이패드 구입 견적 요청,병영상업고등학교,2025-02-03,2025-02-05 11:30,1인수의,물품,에듀테크,20241221~20250320
202501240025495,에듀테크 라이선스 구입,종달초등학교,2025-01-24,2025-01-31 18:00,1인수의,물품,에듀테크,20241221~20250320
202501210016006,에듀테크활용 콘텐츠 지원 사업 업무효율화 및 수업개선 교육 운영 물품 구입,군산중앙초등학교,2025-01-21,2025-01-21 18:00,1인수의,물품,에듀테크,20241221~20250320
202501160009229,2024학년도 부곡초 디지털 에듀테크 챗GPT외 2종 구매 견적 요청,창녕부곡초등학교,2025-01-16,2025-01-17 18:00,1인수의,물품,에듀테크,20241221~20250320
202501069990161,AI 정보교육 중심학교 에듀테크 콘텐츠 이용료,군산신흥초등학교,2025-01-06,2025-01-07 16:10,1인수의,용역,에듀테크,20241221~20250320
202501069988446,대구관광고등학교 에듀테크 라이선스 구입 견적 재요청,대구관광고등학교,2025-01-06,2025-01-08 10:00,1인수의,물품,에듀테크,20241221~20250320
202501039985119,AI에듀테크 프로그램 온라인 구독권 구입,평원초등학교,2025-01-03,2025-01-08 10:00,1인수의,용역,에듀테크,20241221~20250320
202501039984875,에듀테크 운영 블랜딩플랫폼 구독,나포중학교,2025-01-03,2025-01-03 18:20,1인수의,물품,에듀테크,20241221~20250320
202501029982859,대구관광고등학교 에듀테크 라이선스 구입 견적 요청,대구관광고등학교,2025-01-02,2025-01-06 10:00,1인수의,물품,에듀테크,20241221~20250320
202501029982192,2024학년도 디지털 기반 교육혁신 연구학교 에듀테크 챗GPT 추가 구입,영도제일중학교,2025-01-02,2025-01-06 15:00,1인수의,물품,에듀테크,20241221~20250320
202412309977040,디지털튜터지원사업 에듀테크 구독,인제고등학교,2024-12-30,2024-12-31 18:00,1인수의,용역,에듀테크,20241221~20250320
202412269969020,2024학년도 디지털 기반 교육혁신 연구학교 에듀테크 투닝 구입,영도제일중학교,2024-12-26,2024-12-31 12:00,1인수의,물품,에듀테크,20241221~20250320
202412239958036,2024년 디지털 선도학교 운영을 위한 에듀테크 물품 구입,이리영등초등학교,2024-12-23,2024-12-26 12:40,1인수의,물품,에듀테크,20241221~20250320
202412239957144,영광중앙초등학교 AI기반 코스웨어 활용 연구학교 에듀테크 라이센스 구입,영광중앙초등학교,2024-12-23,2024-12-28 18:00,1인수의,물품,에듀테크,20241221~20250320
202506180399014,AI 에듀테크 콘텐츠 구입,학남중학교,2025-06-18,2025-06-18 22:00,1인수의,물품,에듀테크,20250321~20250618
202506180397303,2025학년도 에듀테크 활용 콘텐츠 구입 견적 요청,전주홍산초등학교,2025-06-19,2025-06-23 18:00,1인수의,물품,에듀테크,20250321~20250618
202506180397187,2025 성남초 디지털 교육혁신 선도학교 에듀테크 툴 라이선스 구입,성남초등학교,2025-06-18,2025-06-23 18:00,1인수의,용역,에듀테크,20250321~20250618
202506180396741,AI 에듀테크 콘텐츠 구입,학남중학교,2025-06-18,2025-06-18 16:00,1인수의,물품,에듀테크,20250321~20250618
202506170395413,디지털역량 직무연수 및 에듀테크 도서 구입,무안행복초등학교,2025-06-17,2025-06-19 14:40,1인수의,물품,에듀테크,20250321~20250618
202506170394668,금빛초 에듀테크 구입 견적 요청,금빛초등학교,2025-06-17,2025-06-19 16:00,1인수의,물품,에듀테크,20250321~20250618
202506170394494,포항과학기술고등학교 에듀테크 교육용 프로그램 이용료 지급,포항과학기술고등학교,2025-06-17,2025-06-22 18:00,1인수의,물품,에듀테크,20250321~20250618
202506170393691,2025년 디지털기반학생맞춤형선도학교 에듀테크 및 라이센스 구입 품의,서부초등학교,2025-06-17,2025-06-20 18:00,1인수의,물품,에듀테크,20250321~20250618
202506170393681,2025학년도 디지털 기반 학생 맞춤교육 선도학교 AI에듀테크 오르조 클래스 이용료,춘천고등학교,2025-06-17,2025-06-17 18:00,1인수의,용역,에듀테크,20250321~20250618
202506170393666,2025학년도 디지털 기반 학생 맞춤교육 선도학교 AI에듀테크 체리스쿨 이용료,춘천고등학교,2025-06-17,2025-06-17 18:00,1인수의,용역,에듀테크,20250321~20250618
202506170393477,에듀테크 프로그램 구입,지석초등학교,2025-06-17,2025-06-18 18:00,1인수의,물품,에듀테크,20250321~20250618
202506160392123,디지털 교육환경 조성을 위한 에듀테크 구입,어진중학교,2025-06-16,2025-06-17 16:00,1인수의,물품,에듀테크,20250321~20250618
202506160391556,2025년 동신초등학교 에듀테크 콘텐츠 구독 견적 요청,동신초등학교,2025-06-16,2025-06-17 13:20,1인수의,물품,에듀테크,20250321~20250618
202506160391465,온천초 에듀테크 구입 견적요청,온천초등학교,2025-06-17,2025-06-23 12:00,2인수의,물품,에듀테크,20250321~20250618
202506130389386,"천서초등학교 에듀테크 관련 라이센스, 소프트웨어 구입",천서초등학교,2025-06-13,2025-06-16 18:00,1인수의,물품,에듀테크,20250321~20250618
202506130387374,디지털 교육환경 조성을 위한 에듀테크 구입,어진중학교,2025-06-13,2025-06-16 10:30,1인수의,물품,에듀테크,20250321~20250618
202506130386761,에듀테크 구입 견적 요청,서울광남중학교,2025-06-16,2025-06-16 11:00,1인수의,물품,에듀테크,20250321~20250618
202506120386250,[재]2025 청도초 디지털선도학교 AI코스웨어 및 에듀테크 구입,경북청도초등학교,2025-06-12,2025-06-18 10:00,2인수의,물품,에듀테크,20250321~20250618
202506120385475,옥천초 디지털 선도학교 AI코스웨어 및 에듀테크 구입 견적요청,부산옥천초등학교,2025-06-20,2025-06-23 18:00,1인수의,물품,에듀테크,20250321~20250618
202506110381715,AI 코스웨워 및 AI 에듀테크 콘텐츠 구입,학남중학교,2025-06-11,2025-06-11 15:00,1인수의,물품,에듀테크,20250321~20250618
202506110381616,AI 코스웨워 및 AI 에듀테크 콘텐츠 구입,학남중학교,2025-06-11,2025-06-11 15:10,1인수의,물품,에듀테크,20250321~20250618
202506110381593,AI 코스웨워 및 AI 에듀테크 콘텐츠 구입,학남중학교,2025-06-11,2025-06-11 15:10,1인수의,물품,에듀테크,20250321~20250618
202506110381554,성일중 교육용 에듀테크[스쿨플랫] 구매 계약,성일중학교,2025-06-11,2025-06-12 12:00,1인수의,물품,에듀테크,20250321~20250618
202506100380193,동신초등학교 2025학년도 에듀테크 콘텐츠 구독,동신초등학교,2025-06-10,2025-06-16 09:30,1인수의,물품,에듀테크,20250321~20250618
202506100378293,전북미래학교 에듀테크 수업 지원 비품 구입,원광여자중학교,2025-06-10,2025-06-15 18:00,1인수의,물품,에듀테크,20250321~20250618
202506090375035,AI 코스웨어 및 AI 에듀테크 콘텐츠 구입 요청,학남중학교,2025-06-09,2025-06-09 16:00,1인수의,물품,에듀테크,20250321~20250618
202506090375032,AI 코스웨어 및 AI 에듀테크 콘텐츠 구입 요청,학남중학교,2025-06-09,2025-06-09 16:00,1인수의,물품,에듀테크,20250321~20250618
202506090374918,AI 코스웨어 및 AI 에듀테크 콘텐츠 구입 요청,학남중학교,2025-06-09,2025-06-09 16:00,1인수의,물품,에듀테크,20250321~20250618
202506090374892,AI 코스웨어 및 AI 에듀테크 콘텐츠 구입 요청,학남중학교,2025-06-09,2025-06-09 16:00,1인수의,물품,에듀테크,20250321~20250618
202506090374843,AI 코스웨어 및 AI 에듀테크 콘텐츠 구입 요청,학남중학교,2025-06-09,2025-06-09 16:00,1인수의,물품,에듀테크,20250321~20250618
202506090374830,동양초 블렌디드 교실 구축위한 보조칠판 및 에듀테크 구입,동양초등학교,2025-06-09,2025-06-11 18:00,1인수의,물품,에듀테크,20250321~20250618
202506050372124,2025학년도 에듀테크 플랫폼 구입,상평초등학교,2025-06-05,2025-06-10 13:30,1인수의,물품,에듀테크,20250321~20250618
202506050370558,에듀테크 활용 교육용콘텐츠 미리캔버스 구입,흥무초등학교,2025-06-05,2025-06-09 18:00,1인수의,물품,에듀테크,20250321~20250618
202506040369946,2025학년도 디지털기반맞춤교육선도학교 학생용물품 구입 및 에듀테크 구독,강릉명륜고등학교,2025-06-04,2025-06-05 16:30,1인수의,물품,에듀테크,20250321~20250618
202506040369144,2025년 디지털 기반 학생 맞춤교육 선도학교 에듀테크 라이센스 구입,서울양명초등학교,2025-06-04,2025-06-09 12:00,1인수의,물품,에듀테크,20250321~20250618
202506040368034,2025년 에듀테크 교육환경 구축을 위한 칠판보조장 설치,정읍동초등학교,2025-06-04,2025-06-08 17:00,1인수의,물품,에듀테크,20250321~20250618
202505300363053,2025학년도 연구학교 운영을 위한 에듀테크 구독권 구입 견적요청,신정초등학교,2025-05-30,2025-06-02 15:00,1인수의,물품,에듀테크,20250321~20250618
202505300362887,2025학년도 디지털 선도학교 코스웨어 및 에듀테크 구입,외남초등학교,2025-06-02,2025-06-09 18:00,1인수의,용역,에듀테크,20250321~20250618
202505290360622,2025학년도 자유학기 및 진로연계 에듀테크 기술활용 수업 프로그램 이용권 구입,포항이동중학교,2025-05-30,2025-05-30 22:00,1인수의,물품,에듀테크,20250321~20250618
202505290358703,에듀테크 콘텐츠 구입,군산영광여자고등학교,2025-05-29,2025-06-02 09:00,1인수의,물품,에듀테크,20250321~20250618
202505290358376,낙동초 디지털선도학교운영을 위한 AI에듀테크 및 코스웨어 구매 견적 요청,경북낙동초등학교,2025-05-29,2025-06-03 12:00,1인수의,물품,에듀테크,20250321~20250618
202505290358154,2025년 에듀테크 활용콘텐츠 지원 사업과 관련한 라이선스 연장 요청,전주대사대부설고등학교,2025-05-29,2025-05-29 18:00,1인수의,물품,에듀테크,20250321~20250618
